,class,tweet
6457,1, apologizing for overactive hormones SUCKS.
6458,1,Ya know  you can take full credit for memeing @evo_terra's cock-measuring fetish. I won't argue.
6459,1,I brought Prussia back  bitch.
6460,1,"dude.. That idea is upgrade as fuck. (btw  my phone finally added ""fuck"" to the vocab list.. THAT is upgrade as fuck.)"
6461,1,I hate the fucking CTA. Fuckin' idiots.
6462,1,QuantumOfSuck is a wannabe Transporter 3...
6463,1,haha nah he didn't do anything I was talking about guys in general particularly a guy friend though and he was being a dick to  ...
6464,1,awz cum ova
6465,1,You did not come off as a bitch.  At least  you definitely weren't as bitchy as I thought I was being.  I've gotten upset now too
6466,1,argh fucking motherfuckers!!!!='(((( I can't believe it dude the place is legendary...how dare they..
6467,1,yuck... that is going to take a long ass time...
6468,1,shut the fuck up LOL. I wanted to take a pic so bad but it would have been obvious. My mom wanted the hat. I just tried it on haha
6469,1,my trainer likes to play games when I'm on the treadmill. He'll move the speed up and down up and down just to fuck with me
6470,1,LOL well it's funny as hell they got two fat asses trying to fit threw some small holes.
6471,1,big mistake. we gotta even it out. who da fuck else is in!
6472,1,shut ur ass up! u woulda been wondering the same thing lol. done rehearsing 4da night & planning 2knock out...right about.....now
6473,1,shut ur bitch ass up! OBVIOUSLY its not the same but its not like her name is spelt out as Eveyln dumbass.
6474,1,YOUR A WHORE!
6475,1,@petie_martin...shondor shabbos  that's what...shut the fuck up  donnie
6476,1,Hell  I'm upset they allow him to get near a fucking camcorder  let alone direct anything. He'd fuck up a 3rd grade play.
6477,1, i can see the revolting illegal avatar now :) tempted to make my pussy misbehave in sympathy
6478,1,fuck that!
6479,1,he is a HUGE POSER! I want Toyboy back!
6480,1,YAY OR NAY OR GAY?
6481,1,a pussy snow
6482,1,epic fail meaning it sucks? Hopefully
6483,1,wat a fag....
6484,1,wat a fag....
6485,1, pig 100% pig
6486,1,how did you meet dad BITCH!
6487,1,do you use the term fuck on a stick
6488,1,DAMN I wish I wasn't in college!
6489,1,"This holiday is to celebrate a man nailed to a board. I want you to be MERRY about it. Why are you crying? DON""T FUCKING CRY!"
6490,1,Yeah  me too.  If this damn twitter wasn't around  I'd be much more productive.
6491,1,damn iPhone keyboard. I find it astonishing that even in this era of social networking you can still be alone on a crowd
6492,1,last nights Top Gear had V8 powered rocking chair = Fail. And Jeremy is gay.
6493,1,sadly true - mens lifestyle walks a fine line between britneys bits  and articles about pectoral development for gay guys...
6494,1,"Why would gay marriage ""change the basic structures"" of your family life? It neither picks your pocket  not breaks your leg"
6495,1,Would it piss off Bill O'Reilly if I wished you a Merry Xmas and Happy Holidays?  I'm willing to give it a shot!
6496,1,i was excited about seeing that until i remembered itv have the fa cup rights. god i hate itv
6497,1,Yeah... sucks.. But yo  I tried to go to your webpage link but it dont work? And wut school u go to? Howard?
6498,1,- hahaha .. you're silly! but dayum it's 10:22AM and i'm still kinda limping from my hip hurting THAT badly .. it sucks!
6499,1,i know you got some bama ass shit on your ipod somewhere... some Pastor Troy or something lol.
6500,1,It is totally rad  I assure you. But being a loser with no life outside the internet  few people ought to see you in it. ^__^
6501,1,Wow  that sucks!
6502,1,cool. But that fireplace looks totaly gay.
6503,1,What!? Oh  that sucks!
6504,1,I hate that  just finished round 4 of rough revisions for a client... can't they just be clear and concise at the get go?
6505,1,How would they define failure anyway? People giving up and going back to reruns of The Biggest Loser?
6506,1,I ran a 300 customer hosting company for years on Apache.  I know how to set it up.  It still sucks ass.
6507,1,the early word is the spirit sucks... hard.  i'm a big fan of the eisner comics  but frank miller's take looks a little... meh.
6508,1,damn that's fucked up Hawthorne is out of the way
6509,1,And boycott that fucking bar if they don't carry it!
6510,1,ugh  fuck the chargers!
6511,1,haha  that's ghey. Tell them it sucks balls and they need a real designer.
6512,1,Well good god damn.
6513,1,i hate when i miss mac chats! grrr
6514,1,there should be pictures of him at fucking otaku's cosplay section
6515,1,all i heard for the last 2 hours was WHORE WHORE WHORE SLUT WHORE WHORE OH MY GOD WHORE WHORE
6516,1,I heard it sucks... What do you think so far?
6517,1,All those people who hate Hillary are the same ones who voted for her husband and loved her before Obama.  Just seems strange.
6518,1,enjoyed reading your article ! shame I have such a bitch for a boss ;-)
6519,1,you  dear sister  are a freak. this heat sucks.
6520,1,I hate that entire area of new york.
6521,1,I've been getting a lot of that Which sucks  cause I really need a job.I did get a random check from an old job for 100$ today though
6522,1,aye  it sucks when you end up in that situation where you don't know what to do book learnin' is anti fucked. imo.
6523,1,bitch you love me!
6524,1,bitch better save me one!
6525,1,OKAY... HE'S GAY ;)
6526,1,Damn. Didn't see that one coming. I must be getting old. &lt;3 U 2  btw.
6527,1,beast my pussy  bitch. LMAO...that's creepy.
6528,1,follow me  you jackass. i hate you sometimes.
6529,1,ahh damn it: Action 12.1.5.0 of Microsoft.SharePoint.Upgrade.SPSearchDatabaseSequence failed. and i didn't snap shot my VM DOH!
6530,1,dude that sucks. On NYE nonetheless. Got a sore throat myself  hoping it's not strep. :-(
6531,1,I remember when being snippy just meant I was trying to piss someone off... am I showing my age? :)
6532,1,pls do....i was gon call molly maids up in this piece. i hate cleanin with a passion so early spring cleanin is some mf'in bull
6533,1,hotel town whore is in the bed riding ol boy that treated her like shit and the freaky cop walks in the room
6534,1,awww damn yeah....that really sucks!
6535,1,lmao damn! thats all I can muster...
6536,1,stop hating on the tube...its this damn censorship thats pissing me off more
6537,1,bitch was craaaaaaaazzzzzzzzzzy!
6538,1,Cuz u wanna fuck ricky martin
6539,1,nasty ass bishes
6540,1,u in a good mood souljaboy why u in a good mood oh n i luv ur new song 'damn ' like it hit   me bac
6541,1,id die if he was super antsy i wanna request vacation and know when my shows r damn it first series anyway
6542,1,I hate you .. why can't I go to Vegas ?
6543,1,Ech! LOL....if it was me  I would wash the sweats at least twice...then again I hate bugs!
6544,1,is het -5?! fuck..
6545,1,THANK YOU! Beautifully worded. I'm so fucking sick of people just hating for hating. Everyone think they're so deep these days.
6546,1,now who's the fucking hipster?As if you not dig Kanye! @dianor heyyy how you doin' @noarmsjames the man has great beats+lyrics
6547,1,they don't use Euros yet? damn lol
6548,1,It could be pig's lips from a garbage bag! Perk up  buttercup!
6549,1,if you actually are a vicious ass koala bear  better to find out now than later. or else you might get confused.
6550,1,"Considering half of my fucking company has been laid off this morning  ""MY BAD DAWG"" might be appropriate"
6551,1,this job would be great if it wasnt for the fucking customers
6552,1,HOLY FUCKING SHIT!!!!!!!!!!
6553,1,I hate having to work ALL the time :)
6554,1,I would have laughed so damn hard.
6555,1,Damn! I need 2 get my pole game where that chicks is....um  but 1st Ima need SOME pole game 2 start with! LMAO!
6556,1, i kicked ur ass on balloono A.K.A the bommer man thing i was lameguest(bunch of numbers)
6557,1,aww damn now u know how much your Christmas present was *sobs*
6558,1,I like some of the features it has over Twitteriffic. But it takes up way too much screen real estate. And AIR sucks.
6559,1,fuck...  lemme know if you'd like to work at criagslist
6560,1,and leave ur ass hardly call until they want to re up on your ass. Sometimes they dont even stay 15 min & out!
6561,1,ditto bitch!
6562,1,Fuck mod_Ella.....http://tinyurl.com/5hdbje
6563,1,who are you? oh uhmmmm HAPPY BIRTHDAY YOU FRENCH WHORE! @ClarissssssA Bed time last time im telling you &lt;33333333 gots thats  ...
6564,1,I read WP as WordPress but damn that is hilarious.
6565,1,Ah  so it was tough to hear about over and over... That sucks man. Sure its been tough.
6566,1,um  coz you're awesome? and on another note...yo gabba gabba is fucking disturbing
6567,1,*giggles and cuddles* Its some kids show...that is disturbing as FUCK.
6568,1,Isn't any way you file taxes the gay way?
6569,1,My problem is that bankers and investors have taken risks regardless of being told how bad things could fuck up.
6570,1,thx for the well wishes lisa! i hate taking meds  so i'm all for fast healing:)
6571,1,"and that makes you feel like ""lifes a bitch""...  well in my opinion anyway :P"
6572,1,and cant expect too much he was recording til 2wks ago!! too damn shame when ppl just rush to make an album these days!
6573,1,I'M SO SORRY IF YOU THINK MY TRACKSUIT IS GAY. VICTORY. VENGEANCE. FOR MY STONE CHAMBER AND MY SWORD. MY SWOOOOOOORD!1
6574,1,Ugh. Probably the same brain-deficient retard who stole my name on Youtube  Gaia  and all the faggy sites. How old is she?
6575,1,lenee  that bo*o ass incense you gave me smells like an episcopalian funeral. lol! choked out saturday night  etc.
6576,1,Be prepared for Toro to be a comple ass...
6577,1,Fukin sun's blinding.... Reflecting off my damn phone screen
6578,1,jealous! I will still hug u  lick ur face off  grab ur ass  and dry hump u a little bit when I c u.  Whatever!
6579,1,((((((((((HUGS)))))))))) I love you tons and life totally sucks right now! I'm in it with you! LOL! xoxo Karen
6580,1,HAIR PRODUCTS? I hear Hair Products?? lol i hear your getting beat up us girls do stick together...against them bad ass boys
6581,1,hey you know wat wud b funny? to find out who started tht lil cheap ass lie tht if u roll ur eyez they'll get stuck like tht! rndm
6582,1,damn your Jedi mind tricks!
6583,1,lol at zach telling us google is evil and the translator on msn is fucking prime.
6584,1,If you guys are having the problem that pages aren't fucking loading  then I'm having the same problems too.
6585,1,drawing a blank... damn! will have to watch it again now... oh well...
6586,1,the only thing I hate about Nikon is the dumb Ashton Kutcher ads they run.
6587,1,be careful! Hood pigeons don't give a FUCK and pack heat! I've been robbed by them on countless occasions!
6588,1,you smell like the insides of a beluga whale's forehead
6589,1,dude so weird  i feel like good will stole one of my best friends too  Damn the man
6590,1,makes you feel cheap doesn't it.  I hate that clients use these things...
6591,1,that sucks.  I do both at my work  which is a pain the rear-end too  because everyone thinks they're designers ;)
6592,1,damn work fire wall. can't go to myspace. :(
6593,1,that sucks that the internet is being twitchy. Hope it works soon. :(
6594,1,yeah. subconscious sucks sometimes. always telling me what I'm doing is wrong. Most of the time it's not. :)
6595,1,man  that sucks. need any more balls kicked? i'll do it!
6596,1,ah damn man! Good Luck!! You can do eeeeit!!!
6597,1,Yvonne that's a french ass name Yvonne.  My little cwasont .
6598,1,"I still think you should be prouder of the ""Fuck fuck fuck!"" but ""Rock!"" is pretty good. When will you be teaching her ""FUCK YEAH""?"
6599,1,Damn  tough call  but I'd have to say toddlers.
6600,1,I'm at a high school that I fucken hate. I can't stand these people  but my sister has a concert thing so I have to be here
6601,1,oh no!! that sucks!
6602,1,oh bugger at car screaming.. that sucks.... glad to hear the rest was all good
6603,1,Who would be ur premiere Ultimate Dumb Ass?
6604,1,except now they have his crazy ass son to deal with  probably.
6605,1,"oh! I saw the ex earlier. Asked if I ""fancied a fuck"" before he left the hospital. I politely declined."
6606,1,we all fucking know better.
6607,1,haha cunt.
6608,1,I hate him.
6609,1,damn your phone....SEVEn SEEEVEEEENNN
6610,1,I especially hate it when they make me lift up my feet to sweep under my desk. Sigh.
6611,1,it sounded a lot like that  actually. Fucking Hagrid.
6612,1,you ass. Yay Walmart!
6613,1,Definitely. I hate crowds. Angry  out of control crowds. I would rather have a root canal (and I've hd one or two)
6614,1,damn -- http://tinyurl.com/7b7nze
6615,1,that's why I throw a hard ice grill at him...no words...get the ticket and get the fuck out cause I've never had luck
6616,1,Fuck you Ian  I know you're using a joke book!
6617,1,Honey  we all hate long division.  Look for things to hate that make your personal hate list special and distinctive.
6618,1,whaaaaat! Who the fuck??
6619,1,Not really. Atlantis was okay. Old Star Gate on now. Was about to watch Numbers. Might do Sudoku instead unless u ready u fuck :)
6620,1,I meant ready 2 fuck:) lol Hope u have something wild and freaky in mind. I'm bored :)
